file_name,file_path,class_id,class_name,sub_ds_name,sub_ds_index
DOG_BARK_us8k_0.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_0.wav,20,DOG_BARK,us8k,0
CAR_HORN_us8k_9.wav,/workspaces/sound-recognition-ai/dataset/CAR_HORN_us8k_9.wav,2,CAR_HORN,us8k,9
CAR_HORN_us8k_10.wav,/workspaces/sound-recognition-ai/dataset/CAR_HORN_us8k_10.wav,2,CAR_HORN,us8k,10
CAR_HORN_us8k_11.wav,/workspaces/sound-recognition-ai/dataset/CAR_HORN_us8k_11.wav,2,CAR_HORN,us8k,11
CAR_HORN_us8k_12.wav,/workspaces/sound-recognition-ai/dataset/CAR_HORN_us8k_12.wav,2,CAR_HORN,us8k,12
CAR_HORN_us8k_13.wav,/workspaces/sound-recognition-ai/dataset/CAR_HORN_us8k_13.wav,2,CAR_HORN,us8k,13
DOG_BARK_us8k_14.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_14.wav,20,DOG_BARK,us8k,14
DOG_BARK_us8k_15.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_15.wav,20,DOG_BARK,us8k,15
DOG_BARK_us8k_16.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_16.wav,20,DOG_BARK,us8k,16
DOG_BARK_us8k_17.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_17.wav,20,DOG_BARK,us8k,17
DOG_BARK_us8k_18.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_18.wav,20,DOG_BARK,us8k,18
DOG_BARK_us8k_19.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_19.wav,20,DOG_BARK,us8k,19
DOG_BARK_us8k_20.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_20.wav,20,DOG_BARK,us8k,20
DOG_BARK_us8k_21.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_21.wav,20,DOG_BARK,us8k,21
DOG_BARK_us8k_53.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_53.wav,20,DOG_BARK,us8k,53
DOG_BARK_us8k_54.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_54.wav,20,DOG_BARK,us8k,54
DOG_BARK_us8k_55.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_55.wav,20,DOG_BARK,us8k,55
DOG_BARK_us8k_64.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_64.wav,20,DOG_BARK,us8k,64
DOG_BARK_us8k_65.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_65.wav,20,DOG_BARK,us8k,65
DOG_BARK_us8k_66.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_66.wav,20,DOG_BARK,us8k,66
DOG_BARK_us8k_100.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_100.wav,20,DOG_BARK,us8k,100
DOG_BARK_us8k_101.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_101.wav,20,DOG_BARK,us8k,101
DOG_BARK_us8k_102.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_102.wav,20,DOG_BARK,us8k,102
DOG_BARK_us8k_103.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_103.wav,20,DOG_BARK,us8k,103
DOG_BARK_us8k_104.wav,/workspaces/sound-recognition-ai/dataset/DOG_BARK_us8k_104.wav,20,DOG_BARK,us8k,104
